0,1,2,3,4,5
0.9446859359741211,0.9309885501861572,0.9525594115257263,0.9505556225776672,0.9405373930931091,0.9586480855941772
0.9830777049064636,0.9685491323471069,0.9812818765640259,0.9687027931213379,0.9618226885795593,0.9916187524795532
0.9696803689002991,0.9605135917663574,0.9702916741371155,0.9691123962402344,0.9530577063560486,0.9853476881980896
0.9612138867378235,0.9623914361000061,0.9698563814163208,0.9594579339027405,0.9450984597206116,0.9853826761245728
0.9558410048484802,0.9613656997680664,0.9669100642204285,0.9558541774749756,0.944477379322052,0.9846650958061218
0.9567855596542358,0.9599658846855164,0.9694631695747375,0.9636316299438477,0.9555407166481018,0.9848175644874573
0.9637776613235474,0.964624285697937,0.980843722820282,0.9668971300125122,0.9605022668838501,0.9882084727287292
0.9573044180870056,0.9493606686592102,0.9740400314331055,0.9760210514068604,0.9663947820663452,0.9860535264015198
0.9453043341636658,0.9528937935829163,0.9556911587715149,0.9627248644828796,0.9644911885261536,0.9728178381919861
0.9424199461936951,0.9587881565093994,0.9635065793991089,0.9763501286506653,0.9729890823364258,0.9874824285507202
0.9412117600440979,0.9625529050827026,0.9572712182998657,0.9820979237556458,0.9717501401901245,0.9890747666358948
0.929792582988739,0.9503422379493713,0.9531514644622803,0.9721137881278992,0.9607616662979126,0.9839624166488647
0.9548218250274658,0.9668627977371216,0.9629580974578857,0.9640258550643921,0.9570380449295044,0.9906001091003418
0.9597411751747131,0.9493951797485352,0.956903874874115,0.9299497604370117,0.9349485635757446,0.979505181312561
0.934626579284668,0.9533107280731201,0.9575960040092468,0.9531261324882507,0.9546881318092346,0.9836304187774658
0.9132962822914124,0.933384895324707,0.9525220394134521,0.9513629674911499,0.9459887146949768,0.979848325252533
0.9512843489646912,0.9492441415786743,0.9606567025184631,0.9336625337600708,0.9346103072166443,0.9890823364257812
0.9313817620277405,0.9551527500152588,0.9455888271331787,0.9118351340293884,0.9074795842170715,0.9783912301063538
0.9190646409988403,0.9469378590583801,0.9632494449615479,0.9364975094795227,0.9535955190658569,0.9934720993041992
0.9177666902542114,0.9397200345993042,0.9739079475402832,0.9214667677879333,0.9380770921707153,0.9898905754089355
0.9084781408309937,0.9299021363258362,0.9665047526359558,0.8985800743103027,0.9191350936889648,0.9795326590538025
0.8730750679969788,0.9227015972137451,0.9488375186920166,0.9042182564735413,0.94129878282547,0.9756861329078674
0.8952329754829407,0.9527992010116577,0.9641891717910767,0.9034495949745178,0.9287521243095398,0.9868249297142029
0.8839783668518066,0.9243149161338806,0.957066535949707,0.8750067949295044,0.8827143311500549,0.9725297689437866
0.8633001446723938,0.9301479458808899,0.9646499156951904,0.9123278260231018,0.921051561832428,0.9908753633499146
0.8888548016548157,0.9473640322685242,0.9663333296775818,0.8987185955047607,0.8887521624565125,0.9897324442863464
0.8995345830917358,0.9560360312461853,0.9584259986877441,0.8624129295349121,0.8480154871940613,0.9843489527702332
0.8599526882171631,0.9095715284347534,0.9218518733978271,0.827455461025238,0.8085700869560242,0.9352224469184875
0.8719103932380676,0.938383936882019,0.9726552963256836,0.9039288759231567,0.9071677923202515,0.9951841235160828
0.8183086514472961,0.8994627594947815,0.9329256415367126,0.9032272100448608,0.9401360154151917,0.982211172580719
0.7740243673324585,0.8778752684593201,0.9160510897636414,0.924396276473999,0.9709267616271973,0.9912256598472595
0.7183305621147156,0.8384853005409241,0.8761842250823975,0.9024490714073181,0.9624098539352417,0.973548948764801
0.7614527940750122,0.8971978425979614,0.9155991673469543,0.9168456792831421,0.9567311406135559,0.9908736944198608
0.7199282646179199,0.86623215675354,0.89092618227005,0.9234521389007568,0.9701836109161377,0.9872606992721558
0.6645507216453552,0.8227260112762451,0.8531193137168884,0.903213620185852,0.9670466184616089,0.9755651950836182
0.6972948908805847,0.8647635579109192,0.8903864026069641,0.9231958389282227,0.9710445404052734,0.9935114979743958
0.7263792753219604,0.8987333178520203,0.9151937365531921,0.9131099581718445,0.9436573386192322,0.9898300766944885
0.6730698347091675,0.8536033034324646,0.8889895081520081,0.919662356376648,0.9612622857093811,0.9940233826637268
0.7036821246147156,0.8741216659545898,0.902834951877594,0.9147906303405762,0.9438913464546204,0.9951826930046082
0.6698112487792969,0.827168345451355,0.8661279082298279,0.8671725988388062,0.8802508115768433,0.9357638359069824
