0,1,2,3,4,5
0.9043788909912109,0.8606069684028625,0.8817962408065796,0.8773190379142761,0.8831084370613098,0.9186958074569702
0.9678409099578857,0.9478599429130554,0.939479410648346,0.9522370100021362,0.9482389092445374,0.9870396256446838
0.9606144428253174,0.9580942988395691,0.9482420086860657,0.9573201537132263,0.9497207403182983,0.9917893409729004
0.96062171459198,0.9616655111312866,0.9594772458076477,0.9601112604141235,0.9506383538246155,0.9923877716064453
0.9554380178451538,0.9608163833618164,0.9587985277175903,0.9566001892089844,0.9402536153793335,0.9854767918586731
0.9460633993148804,0.956734299659729,0.9616948962211609,0.9545679688453674,0.9425597190856934,0.9857088327407837
0.9521917104721069,0.9499807953834534,0.9575811624526978,0.9597358703613281,0.9459859728813171,0.9869408011436462
0.9508705139160156,0.9447260499000549,0.951414167881012,0.9609447121620178,0.9450080990791321,0.9846640229225159
0.9516624808311462,0.9465805292129517,0.944169282913208,0.9633800983428955,0.9459189772605896,0.9815641045570374
0.9547141194343567,0.9368956685066223,0.9421684145927429,0.9692695140838623,0.9396694898605347,0.984718382358551
0.9472485780715942,0.92678302526474,0.9340388178825378,0.9639895558357239,0.9313526153564453,0.9811781644821167
0.9560765624046326,0.9223453402519226,0.9368859529495239,0.9676743149757385,0.9301113486289978,0.9847363829612732
0.9597848653793335,0.9128902554512024,0.9459514021873474,0.9506322145462036,0.9063025712966919,0.9789767265319824
0.9631140828132629,0.9207329154014587,0.9414670467376709,0.9462201595306396,0.9269735217094421,0.9819552302360535
0.9626337289810181,0.9311639070510864,0.9481765627861023,0.9567046165466309,0.9389572143554688,0.9869478940963745
0.9699702262878418,0.9360893964767456,0.9574339985847473,0.9526897072792053,0.9268621206283569,0.9872144460678101
0.955912709236145,0.9321035742759705,0.9452041983604431,0.940780520439148,0.907812237739563,0.9778285026550293
0.9581148624420166,0.9363972544670105,0.9520089626312256,0.9378750920295715,0.9165754914283752,0.9834506511688232
0.9567474126815796,0.9241697788238525,0.95057612657547,0.933952271938324,0.9313526749610901,0.9815797209739685
0.959991991519928,0.9288744926452637,0.9676642417907715,0.9380404949188232,0.9315895438194275,0.9875636100769043
0.9342073798179626,0.9184807538986206,0.9439321756362915,0.918182909488678,0.9174680709838867,0.9651001691818237
0.9393199682235718,0.917288601398468,0.9456132650375366,0.9138719439506531,0.9472928643226624,0.9756278395652771
0.9465458393096924,0.9427791833877563,0.9572272896766663,0.9388077855110168,0.9507530331611633,0.987225353717804
0.9466108679771423,0.9379774332046509,0.9592236280441284,0.9394742846488953,0.953613817691803,0.9866500496864319
0.9414501786231995,0.9331579208374023,0.954057514667511,0.9372631311416626,0.9569858908653259,0.9850895404815674
0.9487304091453552,0.9370079040527344,0.9563467502593994,0.9406663179397583,0.946638822555542,0.9850327968597412
0.9505524039268494,0.9445486068725586,0.9603095054626465,0.9448671340942383,0.9442784190177917,0.9862272143363953
0.9496495723724365,0.9480568766593933,0.9636182188987732,0.9511471390724182,0.9429619312286377,0.9868481755256653
0.9396751523017883,0.9375841021537781,0.955825686454773,0.9493306279182434,0.9541215300559998,0.9876222014427185
0.9260222911834717,0.9152138829231262,0.9491410255432129,0.9458984732627869,0.9633489847183228,0.9866640567779541
0.8913363814353943,0.8733507990837097,0.9210361838340759,0.9172486066818237,0.9533717036247253,0.970403254032135
0.8915055394172668,0.8868055939674377,0.9228143692016602,0.9265875220298767,0.9567310214042664,0.9736040830612183
0.8971061110496521,0.9092222452163696,0.9292041659355164,0.9345053434371948,0.961824357509613,0.9768400192260742
0.8901119232177734,0.91236412525177,0.9206761121749878,0.9364861249923706,0.9704890251159668,0.9828495383262634
0.8808731436729431,0.9036813974380493,0.9165236949920654,0.937514066696167,0.9708104133605957,0.9833266139030457
0.9029889106750488,0.9221201539039612,0.927329957485199,0.9456519484519958,0.963272213935852,0.9869769215583801
0.9096105694770813,0.9400738477706909,0.9326217174530029,0.9493947625160217,0.9584226012229919,0.9871565699577332
0.8693874478340149,0.9021803140640259,0.9012980461120605,0.9162596464157104,0.9314312934875488,0.9536106586456299
0.8935480713844299,0.89760422706604,0.9210816025733948,0.9203410744667053,0.9179378151893616,0.9587637186050415
0.8966614007949829,0.8961734175682068,0.9325255155563354,0.9263215065002441,0.9319905042648315,0.9704016447067261
0.9081103801727295,0.9105985760688782,0.9526942372322083,0.942592442035675,0.9396805167198181,0.9851673245429993
0.9133400321006775,0.8997582197189331,0.9609366655349731,0.9425076246261597,0.9287731051445007,0.9889816641807556
0.9297856688499451,0.9133371710777283,0.962465226650238,0.9454143047332764,0.9281392693519592,0.9895932674407959
0.9282433986663818,0.9140006303787231,0.9573613405227661,0.9534566402435303,0.9266762733459473,0.9908211827278137
0.937283456325531,0.9251080751419067,0.9485978484153748,0.9474099278450012,0.9122722744941711,0.9847433567047119
0.935496985912323,0.9328705668449402,0.94734787940979,0.9486052393913269,0.9119443893432617,0.9893642663955688
0.9272341728210449,0.9355649948120117,0.9427610635757446,0.9441091418266296,0.9057447910308838,0.9866705536842346
0.9293249249458313,0.9463814496994019,0.9392886161804199,0.9382827281951904,0.9012248516082764,0.9900415539741516
0.9425374865531921,0.9469403028488159,0.9328703284263611,0.9320746064186096,0.8954230546951294,0.9882107973098755
0.9442434906959534,0.9439293146133423,0.9285987019538879,0.9231039881706238,0.8744205832481384,0.9866675734519958
